82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
82600902, 3733, 'R&B - URBAN"', -82.66925, 40.19036 
43708906, 2345, 'ROCK"', -93.36552, 46.44186 
43708906, 2345, 'ROCK"', -93.36552, 46.44186 
43708906, 2345, 'ROCK"', -93.36552, 46.44186 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
6020501, 1, 'ROCK - CLASSIC ROCK"', -98.320076, 38.49878 
78241801, 1511, 'ALT - ROCK"', -86.44128, 39.76622 
78241801, 1511, 'ALT - ROCK"', -86.44128, 39.76622 
78241801, 1511, 'ALT - ROCK"', -86.44128, 39.76622 
54279001, 43127, 'COUNTRY"', -89.50414, 39.73932 
54279001, 43127, 'COUNTRY"', -89.50414, 39.73932 
54279001, 43127, 'COUNTRY"', -89.50414, 39.73932 
54279001, 43127, 'COUNTRY"', -89.50414, 39.73932 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
37649705, 680, 'ALT - ROCK"', -79.891266, 35.21456 
96034501, 389, 'ROCK - PSYCHEDELIC"', -93.36552, 46.44186 
96034501, 389, 'ROCK - PSYCHEDELIC"', -93.36552, 46.44186 
96034501, 389, 'ROCK - PSYCHEDELIC"', -93.36552, 46.44186 
96034501, 389, 'ROCK - PSYCHEDELIC"', -93.36552, 46.44186 
96034501, 389, 'ROCK - PSYCHEDELIC"', -93.36552, 46.44186 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
49326002, 195, 'POP ROCK"', -100.07684, 31.169336 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
44548701, 1992, 'ROCK - HARD ROCK"', -93.3898, 41.938316 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
45736204, 104, 'ROCK - HARD ROCK"', -89.50414, 39.73932 
52871813, 253, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
52871813, 253, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
52871813, 253, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
52871813, 253, 'ROCK - HARD ROCK"', -119.27042, 37.271873 
